most_current_software_update,synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,total_training_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,calories_burned_per_week_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__Germany,hot_enc__India,hot_enc__UK,hot_enc__USA,hot_enc__UnknownLand,hot_enc__Berlin,hot_enc__Birmingham,hot_enc__Brisbane,hot_enc__Chicago,hot_enc__Delhi,hot_enc__Hamburg,hot_enc__London,hot_enc__Los Angeles,hot_enc__Manchester,hot_enc__Melbourne,hot_enc__Mumbai,hot_enc__Munich,hot_enc__New York,hot_enc__Sydney,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White
2024-06-13,1.0,0.0,0.5244005127080407,-5.199337582605575,-0.7244622649376574,0.5503909099831533,-0.7954577034854116,-0.6421855374372063,0.47715488563296143,-0.7956013106852754,-5.199337582605575,0.9027347916438648,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2024-11-26,1.0,1.0,-1.5010859460440247,0.2757178149229861,-0.1337175659190326,1.472008927874733,0.6494384069561893,0.6436571075466148,-1.4645882406428115,0.0,0.5729675484954635,-0.38532046640756773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2024-03-10,1.0,1.0,0.3406948270877954,1.1779180753962297,0.9509714569647353,0.8765998113165154,1.3324988165146083,0.38501849389644544,-0.7952156061407749,1.3691858062410993,0.041789297816453665,0.3853204664075674,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-10-27,1.0,1.0,-0.6744897501960817,0.025711840674979267,-1.2013134639303256,-0.722326157396827,-1.339192285714661,-0.1393213112191258,-0.402208856148731,-1.4587328704990628,-0.47704042848944356,-5.199337582605575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-12-29,0.0,0.0,0.2918904697739106,-0.008300188927962106,-0.17785765622175917,-0.4104423551275309,-0.3590986167308784,-0.20965289387524508,0.17845061934782483,-0.4939221909327996,-5.199337582605575,-5.199337582605575,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2024-04-01,1.0,1.0,-1.5010859460440247,2.0881799060072392,0.28395491830296615,-0.3703642448067597,0.7054912309849639,0.446077462246519,-0.3159011192910883,0.7642028171427644,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-25,1.0,0.0,0.08365173390712909,-0.3671527602370469,0.07666645765631844,-0.4951236784292014,-0.341158460313391,0.028949940312314976,0.4714396410032583,-0.2998217778125406,-5.199337582605575,1.2815515655446004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2023-12-08,1.0,1.0,0.3406948270877954,-0.7484866630284462,0.5878864994797423,0.32951121710350045,0.3168580011864786,0.08799882530669093,-0.24103248136045402,0.30326256418247954,5.19933758270342,-0.38532046640756773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2024-06-06,1.0,1.0,-0.9027347916438648,0.9885425843824965,0.49037068774170406,1.2318754567418586,1.1154132289564704,0.6965261121505436,-1.6179455060773258,1.0314186418776043,0.5729675484954635,-0.08365173390712909,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2023-11-18,1.0,0.0,0.08365173390712909,0.0,-0.6028870207862125,1.888640916890727,1.5028189451024507,0.6791364799312802,-0.8483799320762915,1.4383568068215866,5.19933758270342,1.8339146358159146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-22,0.0,1.0,-1.8339146358159146,-0.39239049069737975,-0.7211307578534845,-0.6745767307763691,-1.1169321811917656,-0.11950954722314096,0.4032224313715821,-1.1696068234185133,-0.47704042848944356,-0.7835003753897741,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-31,1.0,1.0,-1.5010859460440247,-0.9388143168769026,-1.5881563868701443,0.24257669940264887,-1.4593079454689333,-0.26069332381382415,-0.3177263512669964,-1.6131154398849692,5.19933758270342,-0.7835003753897741,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2024-02-03,1.0,0.0,1.8339146358159146,-0.16789400478810546,-0.8733417467746475,0.06235988097321465,-0.7826505719641388,-1.8704974336777402,2.324967312015815,-0.8407927299371426,-5.199337582605575,-0.08365173390712909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2024-12-24,1.0,1.0,-1.3829941271006383,0.5732733492286307,0.7162398699212946,-0.912056206268169,0.35585224665937665,0.25199216427158183,-0.6301882460226785,0.34710936142172105,5.19933758270342,-5.199337582605575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-09-21,1.0,0.0,0.041789297816453665,1.233562822429652,1.0220763197944338,0.0,2.585098635013336,1.0826339829603353,-1.8451329570747814,2.397578838955787,-5.199337582605575,1.2815515655446004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2024-10-15,1.0,0.0,-0.6229257232100878,0.41003534928624474,0.5270321845469912,-1.531568580511591,-0.03292126654317305,0.4146315707009269,0.2668045032678578,-0.1712266706815648,-0.47704042848944356,-0.38532046640756773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2024-09-20,1.0,0.0,0.9674215661017012,0.12959499396277102,-0.7111838463863542,-0.938814316876903,-1.0222597208708988,-0.974694503964482,1.2715573174942087,-0.8724172795065464,5.19933758270342,0.16789400478810546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2024-05-01,1.0,0.0,1.5010859460440247,-5.199337582605575,-0.7507050408088632,-0.36043946473661115,-1.3982689024953967,0.0,1.8826291220304576,-1.332663335812691,0.5729675484954635,0.3853204664075674,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2024-12-17,1.0,0.0,0.6229257232100877,0.43072729929545744,0.9115341099594431,0.5354948869152448,0.9705715474526833,-0.4085446085365914,0.2500158292883548,1.0690448808481716,0.5729675484954635,0.16789400478810546,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
2024-11-25,1.0,1.0,-0.08365173390712909,0.5249960723298196,0.707092541415774,-1.1107716166367858,0.2716568457167713,1.4338835232056537,0.13102089173933346,0.2560146108786059,0.5729675484954635,1.8339146358159146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2024-07-22,1.0,1.0,-0.9027347916438648,0.9654672129788826,0.15718560291804085,-0.3406948270877956,0.24114587302910048,0.7743835171171787,-0.46760384927158977,0.2982666960254325,5.19933758270342,-0.38532046640756773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2024-04-15,1.0,1.0,-1.8339146358159146,1.2899351630201996,-0.8394948848876872,0.0,0.9567317751718676,1.2517385787730186,-1.4782751159110386,0.9079803389690052,5.19933758270342,-5.199337582605575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-11-26,1.0,0.0,1.1107716166367858,0.8080746339118066,-0.2874925583434353,0.886238692130004,0.44806290726532705,-0.8255311822348373,0.7223829956083968,0.4845205857012536,5.19933758270342,-0.08365173390712909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-18,1.0,0.0,1.5010859460440247,-5.199337582605575,-0.36848169404959297,1.326521435622885,-0.03798835123028236,-1.3708609590126797,1.2752902390175747,-0.16989325429722874,-5.199337582605575,-0.7835003753897741,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-30,1.0,0.0,0.3853204664075674,-0.24551124016529643,2.2099136496876297,-5.199337582605575,0.9705715474526833,-0.09509994878287518,0.60178946934532,0.8746435418788816,-0.47704042848944356,-0.08365173390712909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2023-10-18,1.0,0.0,1.5010859460440247,-0.16789400478810546,-0.6216660335781691,-0.5170400446713929,-0.8583405764592212,-1.6198908211675334,1.6034751440362514,-0.7217973694242724,0.5729675484954635,0.16789400478810546,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-02-23,1.0,0.0,5.19933758270342,0.687660393895967,1.778592491727641,-5.199337582605575,0.8705880874652075,-2.5665015510766627,2.264817570698234,0.8870903830888823,-5.199337582605575,-0.7835003753897741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2024-07-11,1.0,1.0,-1.8339146358159146,0.4480902694393068,1.147565712633999,-0.04178929781645395,0.9294925771947865,0.33495868797853917,-0.6971414348463421,1.0290663765455137,0.5729675484954635,-0.7835003753897741,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023-12-13,1.0,1.0,0.43072729929545744,-1.0763718062004621,-0.1900324943838446,0.6229257232100877,-0.18121927925567657,-0.6025706683651453,0.42977353160149895,-0.24132689857050965,-5.199337582605575,-0.38532046640756773,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2024-05-30,1.0,0.0,-0.3406948270877956,0.43072729929545744,0.1479554596574083,-1.4771144139527208,-0.36310085793877783,1.6280585397741874,0.06385282478287556,-0.4422740959620178,5.19933758270342,1.2815515655446004,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2024-04-16,1.0,1.0,-0.6229257232100878,0.5671674593354923,0.5318264267693101,-0.33471797886632465,0.40847248197412395,0.5718676802659014,-0.2651956759746589,0.39552898308767015,0.5729675484954635,0.3853204664075674,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024-09-19,1.0,0.0,1.8339146358159146,0.0893830110066029,0.7788613712382716,-0.6538449257345857,0.33870120231005146,-2.153674558924789,1.934862788743436,0.40683803409887226,5.19933758270342,0.3853204664075674,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2024-10-28,1.0,1.0,-1.2815515655446004,1.5577258683460031,-1.0942341547175758,1.401167595440213,0.494975410780092,0.253121247757209,-0.7673774314602024,0.5263034938674752,0.5729675484954635,-0.38532046640756773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2024-09-19,1.0,0.0,1.2815515655446004,0.11808730602846662,-0.1310752517533977,-0.5914404384596158,-0.3431462921287427,-1.2575869691068027,1.6808882208950058,-0.24289232821284779,0.041789297816453665,-0.38532046640756773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2024-02-22,1.0,0.0,1.5010859460440247,0.5010268860065848,-0.49369219360101935,0.6774692332905654,0.12903072964009457,-1.552912544434788,1.3280719978219264,0.011078301256592465,-5.199337582605575,-0.08365173390712909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-08-05,1.0,0.0,-0.8416212335729142,0.14111986996430162,-5.199337582605575,-1.1907675378356715,-1.8967158344855835,0.5504076231538025,-0.46049453910311566,-1.847542648924744,0.041789297816453665,0.3853204664075674,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,1.0,0.0,1.3829941271006387,-0.8342028832782433,0.32691846744142056,-0.3227998232847218,-0.22139889863796794,-1.3417946611105354,1.3855074778084338,-0.2847534072856097,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
2024-12-05,1.0,1.0,0.041789297816453665,2.1792871283113513,3.289370677854771,-0.6179326761494298,2.298949435977079,0.6320106020234663,0.0946588319654822,2.2146266362848848,-0.47704042848944356,-0.38532046640756773,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-09-01,1.0,0.0,0.5729675484954632,0.08365173390712909,-0.49369219360101935,0.4817268495847311,-0.12158738275048304,-0.7702762334872953,0.381624105947221,-0.13891134021371812,0.5729675484954635,-0.08365173390712909,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2024-04-18,1.0,0.0,0.7835003753897741,0.39633815470207834,0.6402626037811848,-0.5170400446713929,0.3776494064143701,-0.5214885835032094,0.7790659159520533,0.39252748221198686,-0.47704042848944356,0.16789400478810546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2023-12-05,1.0,0.0,0.3406948270877954,1.111980949297595,0.038305075060589965,0.3535459199270439,0.4831488404280929,-0.24702858606756906,-0.21783257582232657,0.42873902272831127,-0.47704042848944356,1.8339146358159146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2024-09-20,1.0,1.0,-1.0364333894937894,1.4260025852448583,1.0452031299008082,-0.6850518199583719,0.9464348031426146,1.7326522138182505,-0.18653104933683134,0.8942557852540819,-5.199337582605575,0.6229257232100877,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-02-07,1.0,1.0,-1.1107716166367858,-0.3734396775981019,-1.218864507144899,0.9561765389200616,-0.4918874823612995,0.2856368846723761,-1.134426047529772,-0.5558445064253205,0.041789297816453665,-0.38532046640756773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-08,1.0,1.0,-1.5010859460440247,-5.199337582605575,1.1195777223043901,1.3790506854390725,1.0326720582043045,0.3929570141986882,-1.4040769690153763,1.0245225072820328,5.19933758270342,-5.199337582605575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2023-10-23,1.0,0.0,-0.6229257232100878,0.3827149204840942,-0.30723404794189424,-1.7596974435972064,-0.8426592801967999,0.3153446331977113,-0.14431887118682502,-0.882386941151783,-5.199337582605575,1.8339146358159146,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2024-08-23,1.0,1.0,-1.5010859460440247,-0.46331687057200877,0.3783470283275803,0.27660572696467334,0.19706480607015267,0.03586603804803451,-0.561389801062964,0.14296914631072996,5.19933758270342,-0.38532046640756773,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2024-07-24,1.0,0.0,0.08365173390712909,0.1238391000255962,-1.7123118410447393,0.6651789022144461,-0.7750275958575868,-0.32271928390374177,-0.3415971910063408,-0.9237331412284391,-0.47704042848944356,1.8339146358159146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2024-03-26,1.0,0.0,0.0,-0.43072729929545756,-0.9271797923360112,-0.8416212335729142,-1.4138246471340894,-0.07214228914445286,0.21134505791241662,-1.2160773001732226,5.19933758270342,0.3853204664075674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2024-08-18,1.0,1.0,-1.1107716166367858,-0.32156709013711304,-1.4070673877663673,0.7310530133010631,-0.7400305835024855,0.4855306771959781,-0.36684961225378776,-0.6077986663714754,0.041789297816453665,0.16789400478810546,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-02-01,1.0,0.0,1.3829941271006387,0.10659523532414415,-0.6109087644001246,0.6190287247250125,-0.13245595866652107,-1.8918457982727488,1.5238381349208914,-0.1543221462481621,-5.199337582605575,0.9027347916438648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2024-09-06,1.0,0.0,1.2815515655446004,-0.11568299968571308,1.0316454396020198,1.8693145635940733,1.4289002834101012,-1.0160599002008879,0.877301211593298,1.536243585429374,0.041789297816453665,-5.199337582605575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2023-11-12,1.0,1.0,-0.6744897501960817,-0.7693818388286001,-1.278679047341324,1.115086257009977,-0.5943758187917197,0.2754523232579477,-1.5917943457120982,-0.5618170273130256,0.041789297816453665,-5.199337582605575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2024-08-31,1.0,0.0,0.7279132908816441,0.44228784930304865,0.6446268551023524,0.3147288661725444,0.6835394117512008,-0.752630455619404,0.7703976627868453,0.5957613989676704,-5.199337582605575,-0.08365173390712909,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2024-12-05,1.0,1.0,-1.8339146358159146,0.6614350829065611,0.5780082929019622,1.0802301130787018,1.0020262718294322,0.7937851994632839,-1.4040769690153763,0.9382581377180358,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2024-06-04,1.0,1.0,-0.7279132908816442,0.46558939694383733,0.6315704344807896,0.50058010546674,0.7682570350809667,0.8854100369206548,-1.54253319032709,0.0,0.5729675484954635,0.6229257232100877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
2024-10-03,1.0,0.0,0.9674215661017012,-1.2512660199706414,1.3221214904787961,1.3197891411447094,1.1783075143998145,-0.5284759634442281,0.8191696026947496,1.2053938920533307,0.5729675484954635,-0.7835003753897741,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2024-03-13,1.0,0.0,0.5729675484954632,-0.3546220490094777,-1.0156828464032088,-1.6129240645144571,-1.8069075907778447,-0.6416970876964758,1.1069010345110242,-1.6438011630766018,0.5729675484954635,-5.199337582605575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2024-09-07,1.0,1.0,0.08365173390712909,-1.1497513320495756,1.6173606059052965,-0.11221993480921268,0.7919373411386155,0.9311888181652104,-0.14592722907985003,0.867123624442728,5.19933758270342,0.9027347916438648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2024-05-07,1.0,0.0,-0.3406948270877956,0.03857307514780311,-1.7174442130139684,-0.788594556256793,-1.7068545602561218,-0.05025855897256938,0.2644808800143924,-1.7064226658776405,0.041789297816453665,0.3853204664075674,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-12-09,1.0,0.0,-0.16789400478810546,1.5202364333532443,0.2584311808426478,-5.199337582605575,0.1004337205114696,0.11975197606011857,0.4221573593447894,-0.027048160202023323,-5.199337582605575,0.16789400478810546,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2023-12-21,1.0,1.0,0.7279132908816441,-5.199337582605575,0.9920652631284863,-0.7731160254444553,0.08174626807642824,-0.7435165037257248,0.9284829232477477,-0.014085595667179698,-5.199337582605575,1.2815515655446004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-11-03,0.0,0.0,1.0364333894937898,-0.9388143168769026,0.2982140438906715,-0.24805922171115083,-0.24612607067155237,-1.1754822237736087,1.231613335847382,-0.38863606830684433,5.19933758270342,-0.7835003753897741,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-10-30,1.0,1.0,1.8339146358159146,-1.3117866701084928,0.4009304203013811,-0.44487477011961096,-0.3206343971986329,-2.4526397197365517,2.76767743187026,-0.4352996431651767,-5.199337582605575,-0.38532046640756773,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-14,1.0,0.0,1.5010859460440247,-0.5729675484954635,0.3326910545251581,0.1638472679260492,0.08365173390712909,-1.894365295566724,1.3687916359837802,0.08279616650510248,0.5729675484954635,0.16789400478810546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2024-06-19,1.0,1.0,-0.12566134685507402,0.7673774314602012,1.3559868463156268,1.620238075285923,1.7915410397544262,1.4440015756927118,-1.919059697503897,1.7259972520567393,0.041789297816453665,0.9027347916438648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2023-12-09,1.0,1.0,0.3406948270877954,0.2617206689430132,0.8758078890818899,0.38721953310657775,0.8375832410883678,-0.17760985729061055,0.2586780343395648,0.7828047678887248,-5.199337582605575,1.8339146358159146,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2023-11-29,1.0,1.0,1.3829941271006387,0.7211238255744742,-1.2459176957301348,-0.09316573349802282,-0.7115217882720056,-1.449935536522422,1.4393489844663605,-0.7233951664896389,-5.199337582605575,1.2815515655446004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2024-02-08,1.0,0.0,0.3406948270877954,0.38951750105750416,0.07666645765631844,-0.5914404384596158,-0.09989194978314914,-0.16270009523892168,0.1662937572232891,-0.16676371994084124,-0.47704042848944356,-5.199337582605575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2024-07-12,1.0,0.0,-0.9674215661017012,-0.06644961858009107,-0.3443907771740609,0.9408031689569528,0.15265966987208002,1.2644237254276076,-1.3000373660076554,0.1667122652206022,-0.47704042848944356,-0.7835003753897741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2023-12-19,1.0,1.0,0.5729675484954632,0.8702492202650387,1.0163795067979815,3.128100216266221,1.9332652377918917,-0.4313724487158013,-0.7952156061407749,1.9469007186757006,-0.47704042848944356,0.9027347916438648,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-26,1.0,0.0,5.19933758270342,-0.10918164398205733,0.0,0.1997620705846088,-0.7196033100572149,-2.4279079178085095,0.0,-0.672627835328257,0.041789297816453665,-0.08365173390712909,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2024-05-30,1.0,1.0,-0.9027347916438648,-0.7693818388286001,0.0,0.696099369380601,0.06841592470034515,0.381623713696571,-0.764876249094209,0.17996056003945138,0.5729675484954635,0.3853204664075674,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-04-17,1.0,1.0,-0.2104283942479247,0.616637096791461,1.6652804782208672,0.5053210885138516,1.4422569796403817,0.7684722767103283,-1.0594308175857927,1.3938466748721594,0.5729675484954635,-0.38532046640756773,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-09-18,1.0,0.0,1.0364333894937898,-0.5800146152437611,-0.08365173390712909,0.08739073427064009,-0.2618575244143131,-1.2229385122331013,1.40031429663642,-0.39674657645687045,0.5729675484954635,0.6229257232100877,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2024-10-25,1.0,0.0,0.041789297816453665,-5.199337582605575,1.5286522344113214,0.5729675484954632,0.9362372142138398,1.090222345206851,-0.17668565111599469,1.0216197690066278,0.041789297816453665,1.2815515655446004,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2024-10-01,1.0,1.0,-0.2533471031357997,-5.199337582605575,-0.7441224753299046,1.18617726065093,-0.4116059466379934,0.2754523232579477,-1.040323643005665,-0.4500284396096819,0.041789297816453665,-0.38532046640756773,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-13,1.0,1.0,-1.2815515655446004,-0.6465106256909864,0.8828628296099021,-5.199337582605575,-0.12430313041065916,1.1595904370050543,0.39380932732324897,-0.06836432860515634,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
2024-05-12,1.0,1.0,-0.7279132908816442,1.0120984610382837,0.3615358506720269,0.7149743087207803,0.802437978547166,1.5187236482074733,-1.309085032485307,0.761168653366602,-5.199337582605575,0.3853204664075674,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2024-08-06,1.0,1.0,-0.5244005127080409,0.7076435087528792,0.5511277048512239,0.11145864977969956,0.5999131242399666,0.8705582619560949,-1.1655780562618563,0.6837637888652647,5.19933758270342,0.9027347916438648,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2024-08-06,1.0,1.0,-0.43072729929545756,0.7076435087528792,0.5511277048512239,0.11145864977969956,0.5999131242399666,0.8705582619560949,-1.1655780562618563,0.6837637888652647,5.19933758270342,0.9027347916438648,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2024-10-25,1.0,1.0,-0.9674215661017012,0.21091711963986254,0.13643538705800048,0.3535459199270439,0.2638546885743326,1.3816240811809237,-1.134426047529772,0.3802449751152821,5.19933758270342,-0.38532046640756773,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024-10-17,1.0,1.0,-0.2533471031357997,-0.5870906048048712,1.1220858310426007,-0.978685560246604,0.3406948270877954,0.9628234025689473,-0.12825510838117943,0.39021279491547295,-5.199337582605575,-0.7835003753897741,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-12-29,1.0,0.0,-0.08365173390712909,0.8379819939013756,0.9360119227425461,-0.035816631660069605,0.868995112446456,0.3287512017189903,-0.5107763946130126,0.7996014146646965,-0.47704042848944356,0.6229257232100877,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
